uniq_id,crawl_timestamp,product_url,product_name,product_category_tree,pid,retail_price,discounted_price,image,is_FK_Advantage_product,description,product_rating,overall_rating,brand,product_specifications,formatted_specifications
f449ec65dcbc041b6ae5e6a32717d01b,2016-03-25 22:59:23 +0000,http://www.flipkart.com/aw-bellies/p/itmeh4grgfbkexnt?pid=SHOEH4GRSUBJGZXE,aw bellies,"['footwear', 'womens footwear', 'ballerinas', 'aw bellies']",SHOEH4GRSUBJGZXE,999.0,499.0,"[""http://img5a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeebfwsdf6jdf6.jpeg"", ""http://img6a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeebfwsdf6jdf6.jpeg"", ""http://img5a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeebfwt8zqc5cy.jpeg"", ""http://img5a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeebfwhz5f8v6m.jpeg"", ""http://img6a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeeducshzc6pbz.jpeg"", ""http://img6a.flixcart.com/image/shoe/7/z/z/red-as-454-aw-11-original-imaeebfw2veeuz8s.jpeg""]",False,"key features of aw bellies sandals wedges heel casuals,aw bellies price: rs. 499 material: synthetic lifestyle: casual heel type: wedge warranty type: manufacturer product warranty against manufacturing defects: 30 days care instructions: allow your pair of shoes to air and de-odorize at regular basis; use shoe bags to prevent any stains or mildew; dust any dry dirt from the surface using a clean cloth; do not use polish or shiner,specifications of aw bellies general ideal for women occasion casual shoe details color red outer material patent leather heel height 1 inch number of contents in sales package pack of 1 in the box one pair of shoes",0.0,0.0,aw,"[{'key': 'Ideal For', 'value': 'Women'}, {'key': 'Occasion', 'value': 'Casual'}, {'key': 'Color', 'value': 'Red'}, {'key': 'Outer Material', 'value': 'Patent Leather'}, {'key': 'Heel Height', 'value': '1 inch'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'value': 'One Pair Of Shoes'}]","ideal for: women, occasion: casual, color: red, outer material: patent leather, heel height: 1 inch, number of contents in sales package: pack of 1"
bc940ea42ee6bef5ac7cea3fb5cfbee7,2016-03-25 22:59:23 +0000,http://www.flipkart.com/sicons-all-purpose-arnica-dog-shampoo/p/itmeh3zyw2vhgsp5?pid=PSOEH3ZYDMSYARJ5,sicons all purpose arnica dog shampoo,"['pet supplies', 'grooming', 'skin  coat care', 'shampoo', 'sicons all purpose arnica dog shampoo 500 ml']",PSOEH3ZYDMSYARJ5,220.0,210.0,"[""http://img5a.flixcart.com/image/pet-shampoo/r/j/5/sh-df-14-sicons-500-1100x1100-imaeh3hfvav85tva.jpeg"", ""http://img5a.flixcart.com/image/pet-shampoo/r/j/5/sh-df-14-sicons-500-original-imaeh3hfvav85tva.jpeg""]",False,specifications of sicons all purpose arnica dog shampoo (500 ml) general pet type dog brand sicons quantity 500 ml model number sh.df-14 type all purpose fragrance arnica form factor liquid in the box sales package shampoo sicons dog fashion arnica,0.0,0.0,sicons,"[{'key': 'Pet Type', 'value': 'Dog'}, {'key': 'Brand', 'value': 'Sicons'}, {'key': 'Quantity', 'value': '500 ml'}, {'key': 'Model Number', 'value': 'SH.DF-14'}, {'key': 'Type', 'value': 'All Purpose'}, {'key': 'Fragrance', 'value': 'Arnica'}, {'key': 'Form Factor', 'value': 'Liquid'}, {'key': 'Sales Package', 'value': 'Shampoo Sicons Dog Fashion Arnica'}]","pet type: dog, brand: sicons, quantity: 500 ml, model number: sh.df-14, type: all purpose, fragrance: arnica, form factor: liquid, sales package: shampoo sicons dog fashion arnica"
c2a17313954882c1dba461863e98adf2,2016-03-25 22:59:23 +0000,http://www.flipkart.com/eternal-gandhi-super-series-crystal-paper-weights-silver-finish/p/itmeb7h2hrfgutxb?pid=PWTEB7H2E4KCYUE3,eternal gandhi super series crystal paper weights  with silver finish,['eternal gandhi super series crystal paper weight'],PWTEB7H2E4KCYUE3,430.0,430.0,"[""http://img5a.flixcart.com/image/paper-weight/u/e/3/eternal-gandhi-gandhi-paper-weight-mark-v-1100x1100-imaeb8adyf3xmqhf.jpeg"", ""http://img5a.flixcart.com/image/paper-weight/u/e/3/eternal-gandhi-gandhi-paper-weight-mark-v-original-imaeb8adyf3xmqhf.jpeg""]",False,"key features of eternal gandhi super series crystal paper weights  with silver finish crystal  paper weight product dimensions :   8cm x  8cm x 5cm a beautiful product material: crystal,eternal gandhi super series crystal paper weights  with silver finish (set of 1, clear) price: rs. 430 your office desk will sparkle and shine when you accent tables with this elegant crystal paper weight. the multifaceted crystal features gandhiji’s bust and his timeless message – “my life is my message – m.k. gandhi”. a beautiful product to gift to your near and dear ones in family and business.,specifications of eternal gandhi super series crystal paper weights  with silver finish (set of 1, clear) general model name gandhi paper weight mark v dimensions weight 323 g in the box paper weight paper weight features paper weight material crystal paper weight finish silver finish",0.0,0.0,eternal gandhi,"[{'key': 'Model Name', 'value': 'Gandhi Paper Weight Mark V'}, {'key': 'Weight', 'value': '323 g'}, {'value': 'Paper Weight'}, {'key': 'Paper Weight Material', 'value': 'Crystal'}, {'key': 'Paper Weight Finish', 'value': 'Silver Finish'}]","model name: gandhi paper weight mark v, weight: 323 g, paper weight material: crystal, paper weight finish: silver finish"
29c8d290caa451f97b1c32df64477a2c,2016-03-25 22:59:23 +0000,http://www.flipkart.com/dilli-bazaaar-bellies-corporate-casuals-casuals/p/itmeh2paagfuhbzh?pid=SHOEH3DZBFR88SCK,"dilli bazaaar bellies, corporate casuals, casuals","['footwear', 'womens footwear', 'ballerinas', 'dilli bazaaar bellies corporate casuals casuals']",SHOEH3DZBFR88SCK,699.0,349.0,"[""http://img6a.flixcart.com/image/shoe/b/p/n/pink-200db202-dilli-bazaaar-10-original-imaeh2zz4x6hnuwf.jpeg"", ""http://img6a.flixcart.com/image/shoe/b/p/n/pink-200db202-dilli-bazaaar-10-original-imaeh2zzxp8s7gru.jpeg"", ""http://img6a.flixcart.com/image/shoe/s/c/k/pink-200db202-dilli-bazaaar-9-original-imaeh2zzv2hzkepv.jpeg"", ""http://img5a.flixcart.com/image/shoe/b/p/n/pink-200db202-dilli-bazaaar-10-original-imaeh2zztckv2tqj.jpeg""]",False,"key features of dilli bazaaar bellies, corporate casuals, casuals material: fabric occasion: ethnic, casual, party, formal color: pink heel height: 0,specifications of dilli bazaaar bellies, corporate casuals, casuals general occasion ethnic, casual, party, formal ideal for women shoe details weight 200 g (per single shoe) - weight of the product may vary depending on size. heel height 0 inch outer material fabric color pink",0.0,0.0,dilli bazaaar,"[{'key': 'Occasion', 'value': 'Ethnic, Casual, Party, Formal'}, {'key': 'Ideal For', 'value': 'Women'}, {'key': 'Weight', 'value': '200 g (per single Shoe) - Weight of the product may vary depending on size.'}, {'key': 'Heel Height', 'value': '0 inch'}, {'key': 'Outer Material', 'value': 'Fabric'}, {'key': 'Color', 'value': 'Pink'}]","occasion: ethnic, casual, party, formal, ideal for: women, weight: 200 g (per single shoe) - weight of the product may vary depending on size., heel height: 0 inch, outer material: fabric, color: pink"
e54bc0a7c3429da2ebef0b30331fe3d2,2016-03-25 22:59:23 +0000,http://www.flipkart.com/ladela-bellies/p/itmeh4kmxght7tuc?pid=SHOEH4KM2W3Z6EH5,ladela bellies,"['footwear', 'womens footwear', 'ballerinas', 'ladela bellies']",SHOEH4KM2W3Z6EH5,1724.0,950.0,"[""http://img5a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaega8phqh6tf4e.jpeg"", ""http://img6a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaega8phqh6tf4e.jpeg"", ""http://img6a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaeh3w9sc3nhuwa.jpeg"", ""http://img5a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaeh3w99nazagyp.jpeg"", ""http://img5a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaeh3w9pyfvmqap.jpeg"", ""http://img5a.flixcart.com/image/shoe/s/g/m/black-r998-22-ladela-38-original-imaeh3w9cycrgdgt.jpeg""]",False,"key features of ladela bellies brand: ladela color : black,ladela bellies price: rs. 950 experience the best bellies from the house of ladela. providing the best material to keep your feet cozy and active for the whole day.,specifications of ladela bellies general occasion casual ideal for women shoe details heel height 0 inch outer material pu color black",5.0,5.0,ladela,"[{'key': 'Occasion', 'value': 'Casual'}, {'key': 'Ideal For', 'value': 'Women'}, {'key': 'Heel Height', 'value': '0 inch'}, {'key': 'Outer Material', 'value': 'PU'}, {'key': 'Color', 'value': 'Black'}]","occasion: casual, ideal for: women, heel height: 0 inch, outer material: pu, color: black"
c29af37837afcaf44b779eca7c19295f,2016-03-25 22:59:23 +0000,http://www.flipkart.com/sicons-all-purpose-tea-tree-dog-shampoo/p/itmeh3zyhfrgh3re?pid=PSOEH3ZYYFETGCCD,sicons all purpose tea tree dog shampoo,"['pet supplies', 'grooming', 'skin  coat care', 'shampoo', 'sicons all purpose tea tree dog shampoo 200 ml']",PSOEH3ZYYFETGCCD,0.0,0.0,"[""http://img6a.flixcart.com/image/pet-shampoo/c/c/d/sh-df-07-sicons-200-1100x1100-imaeh3kvn25fznjt.jpeg"", ""http://img6a.flixcart.com/image/pet-shampoo/c/c/d/sh-df-07-sicons-200-original-imaeh3kvn25fznjt.jpeg""]",False,specifications of sicons all purpose tea tree dog shampoo (200 ml) general pet type dog brand sicons quantity 200 ml model number sh.df-07 type all purpose fragrance tea tree form factor spray in the box sales package shampoo sicons dog fashion dry bath urban pet,0.0,0.0,sicons,"[{'key': 'Pet Type', 'value': 'Dog'}, {'key': 'Brand', 'value': 'Sicons'}, {'key': 'Quantity', 'value': '200 ml'}, {'key': 'Model Number', 'value': 'SH.DF-07'}, {'key': 'Type', 'value': 'All Purpose'}, {'key': 'Fragrance', 'value': 'Tea Tree'}, {'key': 'Form Factor', 'value': 'Spray'}, {'key': 'Sales Package', 'value': 'Shampoo Sicons Dog Fashion Dry Bath Urban Pet'}]","pet type: dog, brand: sicons, quantity: 200 ml, model number: sh.df-07, type: all purpose, fragrance: tea tree, form factor: spray, sales package: shampoo sicons dog fashion dry bath urban pet"
83c53f8948f508f51d2249b489ca8e7d,2016-03-25 22:59:23 +0000,http://www.flipkart.com/freelance-vacuum-bottles-350-ml-bottle/p/itmegytzpkgmrew5?pid=BOTEGYTZ2T6WUJMM,freelance vacuum bottles 350 ml bottle,"['pens  stationery', 'school supplies', 'water bottles', 'freelance water bottles', 'freelance vacuum bottles 350 ml bottle pack of']",BOTEGYTZ2T6WUJMM,699.0,699.0,"[""http://img5a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-1000x1000-imaegykdk6ytzrzz.jpeg"", ""http://img6a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-original-imaegykdk6ytzrzz.jpeg"", ""http://img6a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-original-imaegykd57fmyhqa.jpeg"", ""http://img5a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-original-imaegykd6yfj5wrx.jpeg"", ""http://img6a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-original-imaegykdgxzzetjw.jpeg"", ""http://img5a.flixcart.com/image/bottle/j/m/m/av004bgr-freelance-350-vacuum-bottles-original-imaegykdy3humv3v.jpeg""]",False,"specifications of freelance vacuum bottles 350 ml bottle (pack of 1, green) general body material stainless steel type bottle in the box number of contents in sales package pack of 1 sales package 1 pcs in one packet",0.0,0.0,freelance,"[{'key': 'Body Material', 'value': 'Stainless steel'}, {'key': 'Type', 'value': 'Bottle'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'key': 'Sales Package', 'value': '1 pcs in one packet'}]","body material: stainless steel, type: bottle, number of contents in sales package: pack of 1, sales package: 1 pcs in one packet"
c275ee5ac19f774a3ef7da71b40aabd8,2016-03-25 22:59:23 +0000,http://www.flipkart.com/style-foot-bellies/p/itmeh4fssgzabe5h?pid=SHOEH4FSHEDEMVTM,style foot bellies,"['footwear', 'womens footwear', 'ballerinas', 'style foot bellies']",SHOEH4FSHEDEMVTM,899.0,449.0,"[""http://img5a.flixcart.com/image/shoe/p/f/h/black-sfwf0377-style-foot-44-original-imaeh4cxasyrdtjr.jpeg"", ""http://img5a.flixcart.com/image/shoe/v/t/m/black-sfwf0377-style-foot-43-original-imaeh4cx4c7w8nuc.jpeg"", ""http://img5a.flixcart.com/image/shoe/p/f/h/black-sfwf0377-style-foot-44-original-imaeh4cxyruxf2pr.jpeg"", ""http://img5a.flixcart.com/image/shoe/p/f/h/black-sfwf0377-style-foot-44-original-imaeh4cxzzcbeudz.jpeg"", ""http://img5a.flixcart.com/image/shoe/v/t/m/black-sfwf0377-style-foot-43-original-imaeh4cxvjpek25n.jpeg""]",False,"key features of style foot bellies ballerina shoes ballerina flats,style foot bellies price: rs. 449 ballet shoes that fits perfectly for casual and party wear,specifications of style foot bellies general occasion casual ideal for women shoe details heel height 1 inch outer material pu color black in the box 1 slipper",0.0,0.0,style foot,"[{'key': 'Occasion', 'value': 'Casual'}, {'key': 'Ideal For', 'value': 'Women'}, {'key': 'Heel Height', 'value': '1 inch'}, {'key': 'Outer Material', 'value': 'PU'}, {'key': 'Color', 'value': 'Black'}, {'value': '1 slipper'}]","occasion: casual, ideal for: women, heel height: 1 inch, outer material: pu, color: black"
4f3511c33a6869b1d5102cd97818ef00,2016-03-25 22:59:23 +0000,http://www.flipkart.com/carrel-printed-women-s/p/itmehf3hmxnuawtn?pid=SWIEHF3H7WG6VGMR,carrel printed women's,"['clothing', 'womens clothing', 'sports  gym wear', 'swimsuits', 'carrel swimsuits', 'carrel printed womens']",SWIEHF3H7WG6VGMR,2499.0,999.0,"[""http://img5a.flixcart.com/image/swimsuit/g/z/j/carrel-sw-3091-darkblue-white-carrel-4xl-original-imaehyzmk8hphgua.jpeg"", ""http://img6a.flixcart.com/image/swimsuit/g/z/j/carrel-sw-3091-darkblue-white-carrel-4xl-original-imaehyzmmgz3fgny.jpeg"", ""http://img6a.flixcart.com/image/swimsuit/g/z/j/carrel-sw-3091-darkblue-white-carrel-4xl-original-imaehyzmjgcfwacx.jpeg"", ""http://img6a.flixcart.com/image/swimsuit/g/z/j/carrel-sw-3091-darkblue-white-carrel-4xl-original-imaehyzms4b9k2vf.jpeg"", ""http://img6a.flixcart.com/image/swimsuit/g/z/j/carrel-sw-3091-darkblue-white-carrel-4xl-original-imaehyzmgf2j2yh4.jpeg""]",False,"key features of carrel printed women's fabric: swimlycra brand color: dark blue, white,carrel printed women's price: rs. 999 max-coverage swimwear collection from carrel brand, brighten up your swim routine with this best fitting. this swimming costume from the house of carrel is made of imported swim lycra fabric and comes in darkblue & white colour. it has to be washed separately and dry in shade. attractive & classy caressing the water. this swimwear provides excellent protection and chlorine resistance. fast drying combined with flatlock stitching gives an unmatched comfort and helps you to that performance you have been striving for. this swimwear with its comfort and style is your perfect companion at any pool, beach or water activity. time for you to do your own thing and go with the flow. this swimwear lightly padded, for modesty and support. this product support to this size : l, xl, xxl, 3xl,4xl.,specifications of carrel printed women's top details neck round neck swimsuit details fabric swimlycra type swim-dress general details pattern printed ideal for women's occasion sports fabric care wash with similar colors, use detergent for colors in the box 1 swimware",0.0,0.0,carrel,"[{'key': 'Neck', 'value': 'Round Neck'}, {'key': 'Fabric', 'value': 'SwimLycra'}, {'key': 'Type', 'value': 'Swim-dress'}, {'key': 'Pattern', 'value': 'Printed'}, {'key': 'Ideal For', 'value': ""Women's""}, {'key': 'Occasion', 'value': 'Sports'}, {'value': 'Wash with Similar Colors, Use Detergent for Colors'}, {'value': '1 Swimware'}]","neck: round neck, fabric: swimlycra, type: swim-dress, pattern: printed, ideal for: women's, occasion: sports"
7ee3e337474a29b38cfe1f5d4020d633,2016-03-25 22:59:23 +0000,http://www.flipkart.com/fabhomedecor-fabric-double-sofa-bed/p/itmeh3qgqctxreu9?pid=SBEEH3QGWRGG3J6Q,fabhomedecor fabric double sofa bed,"['furniture', 'living room furniture', 'sofa beds  futons', 'fabhomedecor fabric double sofa bed finish colo']",SBEEH3QGWRGG3J6Q,32157.0,22646.0,"[""http://img6a.flixcart.com/image/sofa-bed/j/6/q/fhd115-double-foam-fabhomedecor-dark-brown-dark-brown-original-imaeh3gee5zcazvm.jpeg"", ""http://img5a.flixcart.com/image/sofa-bed/j/6/q/fhd115-double-foam-fabhomedecor-dark-brown-dark-brown-original-imaeh3gehqgbxhhq.jpeg"", ""http://img6a.flixcart.com/image/sofa-bed/j/6/q/fhd115-double-foam-fabhomedecor-dark-brown-dark-brown-original-imaeh3get5j5mqfw.jpeg"", ""http://img6a.flixcart.com/image/sofa-bed/j/6/q/fhd115-double-foam-fabhomedecor-dark-brown-dark-brown-original-imaeh3gezh3uxkux.jpeg"", ""http://img6a.flixcart.com/image/sofa-bed/j/6/q/fhd115-double-foam-fabhomedecor-dark-brown-dark-brown-original-imaeh3geexpwnmeb.jpeg""]",False,"fabhomedecor fabric double sofa bed (finish color - dark brown mechanism type - pull out) price: rs. 22,646 • fine deep seating experience • save space with the all new click clack sofa bed • easy to fold and vice versa with simple click clack mechanism • chrome legs with mango wood frame for long term durability • double cushioned sofa bed to provide you with extra softness to make a fine seating experience • a double bed that can easily sleep two,specifications of fabhomedecor fabric double sofa bed (finish color - dark brown mechanism type - pull out) in the box 1 sofa bed installation & demo installation & demo details installation and demo for this product is done free of cost as part of this purchase. our service partner will visit your location within 72 business hours from the delivery of the product. important note cancellation not allowed for this product after 24 hrs of order booking. general brand fabhomedecor mattress included no delivery condition knock down storage included no mechanism type pull out type sofa bed style contemporary & modern filling material microfiber seating capacity 3 seater upholstery type na upholstery included no bed size double shape square suitable for living room model number fhd115 finish type matte care instructions avoid outdoor use and exposure to water or prolonged moisture, avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, keep sharp objects away from your sofa, a little tear on the fabric cover may be hard to repair, vacuum your sofas periodically with a soft bristled bru...view more avoid outdoor use and exposure to water or prolonged moisture, avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, keep sharp objects away from your sofa, a little tear on the fabric cover may be hard to repair, vacuum your sofas periodically with a soft bristled brush attachment or lightly brush them to keep general dirt and dust off the sofa and prevent any embedding between the fibres, try to avoid food and drink spillage of any kind, if spills occur, do not leave unattended, in case of a stain, a water-free fabric cleaner can be used, however, avoid applying the cleaner directly on the stain as this can cause damage to the fabric and fade colour, pour the cleaner onto a clean cloth and test its effect on a hidden area of the sofa before cleaning the stain with the cloth, a professional scotchguard treatment is one of the easiest and most effective options to protect against spills or stains and keep pet hair at bay, getting your sofa professionally cleaned once every 6-8 months will not only take care of the nooks and corners that you can't reach, it will also make it more durable dimensions weight 40 kg height 838.2 mm width 1905 mm depth 939.8 mm warranty covered in warranty warranty covers all kind of manufacturing defects. concerned product will either be repaired or replaced based on discretion. warranty summary 6 months domestic warranty service type manufacturer warranty not covered in warranty warranty does not cover for improper handling disclaimer - the color of the product may vary slightly compared to the picture displayed on your screen. this is due to lighting, pixel quality and color settings - please check the product's dimensions to ensure the product will fit in the desired location. also, check if the product will fit through...view more - the color of the product may vary slightly compared to the picture displayed on your screen. this is due to lighting, pixel quality and color settings - please check the product's dimensions to ensure the product will fit in the desired location. also, check if the product will fit through the entrance(s) and door(s) of the premises - please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - flipkart, or the seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. the product will only be assembled in case carpentry assembly is required - in case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles material & color primary material fabric primary color brown upholstery color dark brown secondary material foam secondary material subtype mango wood finish color dark brown primary material subtype foam",0.0,0.0,fabhomedecor,"[{'value': '1 Sofa Bed'}, {'key': 'Installation & Demo Details', 'value': 'Installation and demo for this product is done free of cost as part of this purchase. Our service partner will visit your location within 72 business hours from the delivery of the product.'}, {'value': 'Cancellation NOT allowed for this product after 24 hrs of order booking.'}, {'value': ""- The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles""}, {'key': 'Brand', 'value': 'FabHomeDecor'}, {'key': 'Mattress Included', 'value': 'No'}, {'key': 'Delivery Condition', 'value': 'Knock Down'}, {'key': 'Storage Included', 'value': 'No'}, {'key': 'Mechanism Type', 'value': 'Pull Out'}, {'key': 'Type', 'value': 'Sofa Bed'}, {'key': 'Style', 'value': 'Contemporary and Modern'}, {'key': 'Filling Material', 'value': 'Microfiber'}, {'key': 'Seating Capacity', 'value': '3 Seater'}, {'key': 'Upholstery Type', 'value': 'NA'}, {'key': 'Upholstery Included', 'value': 'No'}, {'key': 'Bed Size', 'value': 'Double'}, {'key': 'Shape', 'value': 'Square'}, {'key': 'Suitable For', 'value': 'Living Room'}, {'key': 'Model Number', 'value': 'FHD115'}, {'key': 'Finish Type', 'value': 'Matte'}, {'key': 'Care Instructions', 'value': ""Avoid outdoor use and exposure to water or prolonged moisture, Avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, Keep sharp objects away from your sofa, A little tear on the fabric cover may be hard to repair, Vacuum your sofas periodically with a soft bristled bru...View More Avoid outdoor use and exposure to water or prolonged moisture, Avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, Keep sharp objects away from your sofa, A little tear on the fabric cover may be hard to repair, Vacuum your sofas periodically with a soft bristled brush attachment or lightly brush them to keep general dirt and dust off the sofa and prevent any embedding between the fibres, Try to avoid food and drink spillage of any kind, If spills occur, do not leave unattended, In case of a stain, a water-free fabric cleaner can be used, However, avoid applying the cleaner directly on the stain as this can cause damage to the fabric and fade colour, Pour the cleaner onto a clean cloth and test its effect on a hidden area of the sofa before cleaning the stain with the cloth, A professional scotchguard treatment is one of the easiest and most effective options to protect against spills or stains and keep pet hair at bay, Getting your sofa professionally cleaned once every 6-8 months will not only take care of the nooks and corners that you can't reach, it will also make it more durable""}, {'key': 'Weight', 'value': '40 kg'}, {'key': 'Height', 'value': '838.2 mm'}, {'key': 'Width', 'value': '1905 mm'}, {'key': 'Depth', 'value': '939.8 mm'}, {'key': 'Covered in Warranty', 'value': 'Warranty covers all kind of manufacturing defects. Concerned product will either be repaired or replaced based on discretion.'}, {'key': 'Warranty Summary', 'value': '6 Months Domestic Warranty'}, {'key': 'Service Type', 'value': 'Manufacturer Warranty'}, {'key': 'Not Covered in Warranty', 'value': 'Warranty does not cover for Improper Handling'}, {'key': 'Primary Material', 'value': 'Fabric'}, {'key': 'Primary Color', 'value': 'Brown'}, {'key': 'Upholstery Color', 'value': 'Dark Brown'}, {'key': 'Secondary Material', 'value': 'Foam'}, {'key': 'Secondary Material Subtype', 'value': 'Mango Wood'}, {'key': 'Finish Color', 'value': 'Dark Brown'}, {'key': 'Primary Material Subtype', 'value': 'Foam'}]","installation & demo details: installation and demo for this product is done free of cost as part of this purchase. our service partner will visit your location within 72 business hours from the delivery of the product., brand: fabhomedecor, mattress included: no, delivery condition: knock down, storage included: no, mechanism type: pull out, type: sofa bed, style: contemporary and modern, filling material: microfiber, seating capacity: 3 seater, upholstery type: na, upholstery included: no, bed size: double, shape: square, suitable for: living room, model number: fhd115, finish type: matte, care instructions: avoid outdoor use and exposure to water or prolonged moisture, avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, keep sharp objects away from your sofa, a little tear on the fabric cover may be hard to repair, vacuum your sofas periodically with a soft bristled bru...view more avoid outdoor use and exposure to water or prolonged moisture, avoid exposure to direct heat or sunlight as this can cause the sofa colour to fade, keep sharp objects away from your sofa, a little tear on the fabric cover may be hard to repair, vacuum your sofas periodically with a soft bristled brush attachment or lightly brush them to keep general dirt and dust off the sofa and prevent any embedding between the fibres, try to avoid food and drink spillage of any kind, if spills occur, do not leave unattended, in case of a stain, a water-free fabric cleaner can be used, however, avoid applying the cleaner directly on the stain as this can cause damage to the fabric and fade colour, pour the cleaner onto a clean cloth and test its effect on a hidden area of the sofa before cleaning the stain with the cloth, a professional scotchguard treatment is one of the easiest and most effective options to protect against spills or stains and keep pet hair at bay, getting your sofa professionally cleaned once every 6-8 months will not only take care of the nooks and corners that you can't reach, it will also make it more durable, weight: 40 kg, height: 838.2 mm, width: 1905 mm, depth: 939.8 mm, covered in warranty: warranty covers all kind of manufacturing defects. concerned product will either be repaired or replaced based on discretion., warranty summary: 6 months domestic warranty, service type: manufacturer warranty, not covered in warranty: warranty does not cover for improper handling, primary material: fabric, primary color: brown, upholstery color: dark brown, secondary material: foam, secondary material subtype: mango wood, finish color: dark brown, primary material subtype: foam"
f35f27525ab8f5988d3817ee9bb02ce1,2016-03-25 22:59:23 +0000,http://www.flipkart.com/sicons-conditioning-conditoner-dog-shampoo/p/itmeh3zxdz5zzgpz?pid=PSOEH3ZXRTZJUVXM,sicons conditioning conditoner dog shampoo,"['pet supplies', 'grooming', 'skin  coat care', 'shampoo', 'sicons conditioning conditoner dog shampoo 200 ml']",PSOEH3ZXRTZJUVXM,110.0,100.0,"[""http://img6a.flixcart.com/image/pet-shampoo/v/x/m/sh-df-02-sicons-200-1100x1100-imaeh3kjba4htqfg.jpeg"", ""http://img5a.flixcart.com/image/pet-shampoo/v/x/m/sh-df-02-sicons-200-original-imaeh3kjba4htqfg.jpeg""]",False,specifications of sicons conditioning conditoner dog shampoo (200 ml) general pet type dog brand sicons quantity 200 ml model number sh.df-02 type conditioning fragrance conditoner form factor gel in the box sales package shampoo sicons dog fashion conditioner aloe rinse,0.0,0.0,sicons,"[{'key': 'Pet Type', 'value': 'Dog'}, {'key': 'Brand', 'value': 'Sicons'}, {'key': 'Quantity', 'value': '200 ml'}, {'key': 'Model Number', 'value': 'SH.DF-02'}, {'key': 'Type', 'value': 'Conditioning'}, {'key': 'Fragrance', 'value': 'Conditoner'}, {'key': 'Form Factor', 'value': 'Gel'}, {'key': 'Sales Package', 'value': 'Shampoo Sicons Dog Fashion Conditioner Aloe Rinse'}]","pet type: dog, brand: sicons, quantity: 200 ml, model number: sh.df-02, type: conditioning, fragrance: conditoner, form factor: gel, sales package: shampoo sicons dog fashion conditioner aloe rinse"
